val_MAPE,val_RMSE,lstm_layers,name,corr_thresh,pct,float_precision,max_epochs,limit_train_batches,log_every_n_steps,reduce_on_plateau_patience,batch_size,target,max_prediction_length,train_test_pct,n_splits,scaling_method,model_path,train_loss,train_loss_step,val_loss,val_SMAPE,val_MAE,train_loss_epoch,ckpt_path
0.0526959933340549,9.851367950439451,1,light,0.25,False,medium,20,30,30,10,16,Last Price,90,0.75,7,z-score,config_history/lstm_layers_1/light/light.pth,,,,,,,
0.2084075659513473,31.49186897277832,2,longrun,0.25,False,medium,20,30,30,10,12,Last Price,90,0.75,7,z-score,config_history/lstm_layers_2/longrun/longrun.pth,,,,,,,
0.2097328603267669,0.6380731463432312,1,testies,0.25,False,medium,1,30,30,10,64,Last Price,90,0.75,7,z-score,config_history/lstm_layers_21/testies/testies.pth,0.5741420388221741,0.5488650798797607,0.2097328603267669,0.1864910572767257,0.5938423871994019,0.5741420388221741,C:/Users/roman/Desktop/Bot/config_history/lstm_layers_21/testies/study_ckpts/val_loss=0.210-epoch=00.ckpt
0.2856687009334564,43.598052978515625,1,auto,0.25,False,medium,100,30,30,10,16,Last Price,90,0.75,7,z-score,config_history/lstm_layers_1/auto/auto.pth,0.0483274571597576,0.0591565258800983,0.2856687009334564,0.3350576162338257,42.45281982421875,0.0483274571597576,C:/Users/roman/Desktop/Bot/config_history/lstm_layers_2/auto/model_ckpts/val_loss=0.280-epoch=01.ckpt
0.3797428011894226,57.06488037109375,1,auto,0.25,False,medium,100,30,30,10,16,Last Price,90,0.75,7,z-score,config_history/lstm_layers_1/auto/auto.pth,0.0418839193880558,0.0336131304502487,0.3797428011894226,0.4702966511249542,56.21334457397461,0.0418839193880558,C:/Users/roman/Desktop/Bot/config_history/lstm_layers_2/auto/model_ckpts/val_loss=0.338-epoch=00.ckpt
0.4234398007392883,1.2392466068267822,2,testies,0.15,False,medium,200,30,30,10,48,Last Price,90,0.75,7,z-score,config_history/lstm_layers_22/testies/testies.pth,0.2720485627651214,0.2201912254095077,0.4234398007392883,0.3462946116924286,1.220162272453308,0.2720485627651214,C:/Users/roman/Desktop/Bot/config_history/lstm_layers_22/testies/study_ckpts/val_loss=0.062-epoch=03.ckpt
0.8356726169586182,0.8607889413833618,1,auto_pct,0.25,True,medium,100,30,30,10,16,Last Price (%),90,0.75,7,z-score,config_history/lstm_layers_1/auto_pct/auto_pct.pth,2.1250579357147217,1.0449057817459106,0.8356726169586182,1.4625893831253052,0.5683121681213379,2.1250579357147217,C:/Users/roman/Desktop/Bot/config_history/lstm_layers_1/auto/model_ckpts/val_loss=0.800-epoch=00.ckpt
1.5226303339004517,0.6939332485198975,1,auto,0.25,False,medium,200,30,30,10,12,close,90,0.75,7,z-score,config_history/lstm_layers_1/auto/auto.pth,4.573164463043213,1.5037643909454346,1.5226303339004517,0.9918169379234314,0.3741732537746429,4.573164463043213,C:/Users/roman/Desktop/Bot/config_history/lstm_layers_1/auto/model_ckpts/val_loss=1.188-epoch=00.ckpt
